timestamp,localized,red,ir
1686783207666,2023-06-14T15:53:27.666(UTC-07:00),26379,44306
1686783207686,2023-06-14T15:53:27.686(UTC-07:00),26397,44364
1686783207706,2023-06-14T15:53:27.706(UTC-07:00),26420,44429
1686783207726,2023-06-14T15:53:27.726(UTC-07:00),26445,44491
1686783207746,2023-06-14T15:53:27.746(UTC-07:00),26467,44542
1686783207766,2023-06-14T15:53:27.766(UTC-07:00),26487,44581
1686783207786,2023-06-14T15:53:27.786(UTC-07:00),26505,44611
1686783207807,2023-06-14T15:53:27.807(UTC-07:00),26519,44631
1686783207827,2023-06-14T15:53:27.827(UTC-07:00),26525,44638
1686783207847,2023-06-14T15:53:27.847(UTC-07:00),26519,44626
1686783207867,2023-06-14T15:53:27.867(UTC-07:00),26502,44592
1686783207887,2023-06-14T15:53:27.887(UTC-07:00),26480,44545
1686783207907,2023-06-14T15:53:27.907(UTC-07:00),26464,44501
1686783207928,2023-06-14T15:53:27.928(UTC-07:00),26462,44477
1686783207948,2023-06-14T15:53:27.948(UTC-07:00),26479,44483
1686783207968,2023-06-14T15:53:27.968(UTC-07:00),26509,44518
1686783207988,2023-06-14T15:53:27.988(UTC-07:00),26543,44569
1686783208008,2023-06-14T15:53:28.008(UTC-07:00),26570,44617
1686783208028,2023-06-14T15:53:28.028(UTC-07:00),26584,44651
1686783208048,2023-06-14T15:53:28.048(UTC-07:00),26586,44663
1686783208069,2023-06-14T15:53:28.069(UTC-07:00),26581,44658
1686783208089,2023-06-14T15:53:28.089(UTC-07:00),26574,44644
1686783208109,2023-06-14T15:53:28.109(UTC-07:00),26568,44630
1686783208129,2023-06-14T15:53:28.129(UTC-07:00),26566,44622
1686783208149,2023-06-14T15:53:28.149(UTC-07:00),26568,44623
1686783208169,2023-06-14T15:53:28.169(UTC-07:00),26573,44631
1686783208190,2023-06-14T15:53:28.190(UTC-07:00),26580,44644
1686783208210,2023-06-14T15:53:28.210(UTC-07:00),26589,44660
1686783208230,2023-06-14T15:53:28.230(UTC-07:00),26601,44677
1686783208250,2023-06-14T15:53:28.250(UTC-07:00),26614,44694
1686783208270,2023-06-14T15:53:28.270(UTC-07:00),26627,44711
1686783208290,2023-06-14T15:53:28.290(UTC-07:00),26636,44729
1686783208311,2023-06-14T15:53:28.311(UTC-07:00),26640,44747
1686783208330,2023-06-14T15:53:28.330(UTC-07:00),26638,44763
1686783208349,2023-06-14T15:53:28.349(UTC-07:00),26629,44772
1686783208368,2023-06-14T15:53:28.368(UTC-07:00),26617,44777
1686783208388,2023-06-14T15:53:28.388(UTC-07:00),26604,44776
1686783208407,2023-06-14T15:53:28.407(UTC-07:00),26591,44774
1686783208426,2023-06-14T15:53:28.426(UTC-07:00),26580,44770
1686783208445,2023-06-14T15:53:28.445(UTC-07:00),26572,44765
1686783208465,2023-06-14T15:53:28.465(UTC-07:00),26566,44758
1686783208484,2023-06-14T15:53:28.484(UTC-07:00),26563,44750
1686783208503,2023-06-14T15:53:28.503(UTC-07:00),26559,44740
1686783208522,2023-06-14T15:53:28.522(UTC-07:00),26551,44721
1686783208542,2023-06-14T15:53:28.542(UTC-07:00),26536,44686
1686783208561,2023-06-14T15:53:28.561(UTC-07:00),26512,44630
1686783208580,2023-06-14T15:53:28.580(UTC-07:00),26481,44556
1686783208599,2023-06-14T15:53:28.599(UTC-07:00),26447,44472
1686783208619,2023-06-14T15:53:28.619(UTC-07:00),26415,44392
1686783208638,2023-06-14T15:53:28.638(UTC-07:00),26388,44321
1686783208657,2023-06-14T15:53:28.657(UTC-07:00),26364,44261
1686783208676,2023-06-14T15:53:28.676(UTC-07:00),26344,44209
1686783208696,2023-06-14T15:53:28.696(UTC-07:00),26328,44165
1686783208715,2023-06-14T15:53:28.715(UTC-07:00),26320,44131
1686783208734,2023-06-14T15:53:28.734(UTC-07:00),26320,44112
1686783208753,2023-06-14T15:53:28.753(UTC-07:00),26325,44105
1686783208773,2023-06-14T15:53:28.773(UTC-07:00),26332,44105
1686783208792,2023-06-14T15:53:28.792(UTC-07:00),26340,44110
1686783208811,2023-06-14T15:53:28.811(UTC-07:00),26349,44121
1686783208830,2023-06-14T15:53:28.830(UTC-07:00),26364,44146
1686783208850,2023-06-14T15:53:28.850(UTC-07:00),26389,44190
1686783208869,2023-06-14T15:53:28.869(UTC-07:00),26424,44248
1686783208888,2023-06-14T15:53:28.888(UTC-07:00),26469,44314
1686783208907,2023-06-14T15:53:28.907(UTC-07:00),26521,44379
1686783208927,2023-06-14T15:53:28.927(UTC-07:00),26582,44447
1686783208948,2023-06-14T15:53:28.948(UTC-07:00),26652,44527
1686783208970,2023-06-14T15:53:28.970(UTC-07:00),26724,44622
1686783208991,2023-06-14T15:53:28.991(UTC-07:00),26785,44723
1686783209013,2023-06-14T15:53:29.013(UTC-07:00),26816,44807
1686783209034,2023-06-14T15:53:29.034(UTC-07:00),26810,44854
1686783209056,2023-06-14T15:53:29.056(UTC-07:00),26768,44856
1686783209077,2023-06-14T15:53:29.077(UTC-07:00),26710,44827
1686783209099,2023-06-14T15:53:29.099(UTC-07:00),26655,44793
1686783209120,2023-06-14T15:53:29.120(UTC-07:00),26618,44771
1686783209142,2023-06-14T15:53:29.142(UTC-07:00),26602,44767
1686783209163,2023-06-14T15:53:29.163(UTC-07:00),26599,44770
1686783209185,2023-06-14T15:53:29.185(UTC-07:00),26603,44773
1686783209206,2023-06-14T15:53:29.206(UTC-07:00),26607,44771
1686783209228,2023-06-14T15:53:29.228(UTC-07:00),26610,44767
1686783209249,2023-06-14T15:53:29.249(UTC-07:00),26609,44761
1686783209271,2023-06-14T15:53:29.271(UTC-07:00),26603,44750
1686783209293,2023-06-14T15:53:29.293(UTC-07:00),26590,44727
1686783209314,2023-06-14T15:53:29.314(UTC-07:00),26574,44693
1686783209336,2023-06-14T15:53:29.336(UTC-07:00),26560,44655
1686783209357,2023-06-14T15:53:29.357(UTC-07:00),26552,44621
1686783209379,2023-06-14T15:53:29.379(UTC-07:00),26551,44593
1686783209400,2023-06-14T15:53:29.400(UTC-07:00),26553,44567
1686783209422,2023-06-14T15:53:29.422(UTC-07:00),26557,44541
1686783209443,2023-06-14T15:53:29.443(UTC-07:00),26565,44523
1686783209465,2023-06-14T15:53:29.465(UTC-07:00),26584,44528
1686783209486,2023-06-14T15:53:29.486(UTC-07:00),26617,44566
1686783209508,2023-06-14T15:53:29.508(UTC-07:00),26663,44636
1686783209529,2023-06-14T15:53:29.529(UTC-07:00),26709,44721
1686783209551,2023-06-14T15:53:29.551(UTC-07:00),26744,44798
1686783209572,2023-06-14T15:53:29.572(UTC-07:00),26757,44850
1686783209594,2023-06-14T15:53:29.594(UTC-07:00),26748,44869
1686783209616,2023-06-14T15:53:29.616(UTC-07:00),26721,44861
1686783209635,2023-06-14T15:53:29.635(UTC-07:00),26684,44836
1686783209654,2023-06-14T15:53:29.654(UTC-07:00),26649,44806
1686783209673,2023-06-14T15:53:29.673(UTC-07:00),26625,44783
1686783209692,2023-06-14T15:53:29.692(UTC-07:00),26615,44772
1686783209712,2023-06-14T15:53:29.712(UTC-07:00),26619,44776
1686783209731,2023-06-14T15:53:29.731(UTC-07:00),26633,44791
1686783209750,2023-06-14T15:53:29.750(UTC-07:00),26648,44812
1686783209769,2023-06-14T15:53:29.769(UTC-07:00),26658,44831
1686783209788,2023-06-14T15:53:29.788(UTC-07:00),26659,44841
1686783209808,2023-06-14T15:53:29.808(UTC-07:00),26649,44837
1686783209827,2023-06-14T15:53:29.827(UTC-07:00),26634,44819
1686783209846,2023-06-14T15:53:29.846(UTC-07:00),26623,44793
1686783209865,2023-06-14T15:53:29.865(UTC-07:00),26625,44765
1686783209885,2023-06-14T15:53:29.885(UTC-07:00),26643,44742
1686783209904,2023-06-14T15:53:29.904(UTC-07:00),26676,44731
1686783209923,2023-06-14T15:53:29.923(UTC-07:00),26711,44729
1686783209942,2023-06-14T15:53:29.942(UTC-07:00),26733,44725
1686783209961,2023-06-14T15:53:29.961(UTC-07:00),26733,44705
1686783209981,2023-06-14T15:53:29.981(UTC-07:00),26711,44662
1686783210000,2023-06-14T15:53:30.000(UTC-07:00),26675,44607
1686783210019,2023-06-14T15:53:30.019(UTC-07:00),26642,44560
1686783210038,2023-06-14T15:53:30.038(UTC-07:00),26619,44540
1686783210058,2023-06-14T15:53:30.058(UTC-07:00),26611,44555
1686783210077,2023-06-14T15:53:30.077(UTC-07:00),26612,44596
1686783210096,2023-06-14T15:53:30.096(UTC-07:00),26616,44644
1686783210115,2023-06-14T15:53:30.115(UTC-07:00),26616,44682
1686783210134,2023-06-14T15:53:30.134(UTC-07:00),26609,44695
1686783210154,2023-06-14T15:53:30.154(UTC-07:00),26594,44679
1686783210173,2023-06-14T15:53:30.173(UTC-07:00),26572,44637
1686783210192,2023-06-14T15:53:30.192(UTC-07:00),26545,44578
1686783210211,2023-06-14T15:53:30.211(UTC-07:00),26516,44514
1686783210231,2023-06-14T15:53:30.231(UTC-07:00),26492,44457
1686783210250,2023-06-14T15:53:30.250(UTC-07:00),26475,44420
1686783210269,2023-06-14T15:53:30.269(UTC-07:00),26468,44405
1686783210288,2023-06-14T15:53:30.288(UTC-07:00),26468,44407
1686783210307,2023-06-14T15:53:30.307(UTC-07:00),26470,44417
1686783210327,2023-06-14T15:53:30.327(UTC-07:00),26471,44424
1686783210346,2023-06-14T15:53:30.346(UTC-07:00),26471,44427
1686783210365,2023-06-14T15:53:30.365(UTC-07:00),26472,44431
1686783210384,2023-06-14T15:53:30.384(UTC-07:00),26476,44443
1686783210403,2023-06-14T15:53:30.403(UTC-07:00),26483,44464
1686783210423,2023-06-14T15:53:30.423(UTC-07:00),26491,44494
1686783210442,2023-06-14T15:53:30.442(UTC-07:00),26500,44528
1686783210461,2023-06-14T15:53:30.461(UTC-07:00),26513,44568
1686783210480,2023-06-14T15:53:30.480(UTC-07:00),26531,44614
1686783210500,2023-06-14T15:53:30.500(UTC-07:00),26553,44668
1686783210519,2023-06-14T15:53:30.519(UTC-07:00),26581,44728
1686783210538,2023-06-14T15:53:30.538(UTC-07:00),26611,44790
1686783210557,2023-06-14T15:53:30.557(UTC-07:00),26644,44850
1686783210576,2023-06-14T15:53:30.576(UTC-07:00),26679,44903
1686783210596,2023-06-14T15:53:30.596(UTC-07:00),26712,44947
1686783210615,2023-06-14T15:53:30.615(UTC-07:00),26737,44979
1686783210634,2023-06-14T15:53:30.634(UTC-07:00),26749,44994
1686783210653,2023-06-14T15:53:30.653(UTC-07:00),26742,44991
1686783210673,2023-06-14T15:53:30.673(UTC-07:00),26719,44969
1686783210692,2023-06-14T15:53:30.692(UTC-07:00),26687,44935
1686783210711,2023-06-14T15:53:30.711(UTC-07:00),26654,44896
1686783210730,2023-06-14T15:53:30.730(UTC-07:00),26629,44861
1686783210749,2023-06-14T15:53:30.749(UTC-07:00),26614,44836
1686783210769,2023-06-14T15:53:30.769(UTC-07:00),26607,44822
1686783210788,2023-06-14T15:53:30.788(UTC-07:00),26602,44811
1686783210807,2023-06-14T15:53:30.807(UTC-07:00),26590,44791
1686783210826,2023-06-14T15:53:30.826(UTC-07:00),26567,44753
1686783210846,2023-06-14T15:53:30.846(UTC-07:00),26538,44700
1686783210868,2023-06-14T15:53:30.868(UTC-07:00),26515,44651
1686783210890,2023-06-14T15:53:30.890(UTC-07:00),26513,44633
1686783210912,2023-06-14T15:53:30.912(UTC-07:00),26533,44658
1686783210934,2023-06-14T15:53:30.934(UTC-07:00),26564,44720
1686783210956,2023-06-14T15:53:30.956(UTC-07:00),26588,44795
1686783210978,2023-06-14T15:53:30.978(UTC-07:00),26597,44857
1686783211000,2023-06-14T15:53:31.000(UTC-07:00),26592,44893
1686783211022,2023-06-14T15:53:31.022(UTC-07:00),26587,44902
1686783211044,2023-06-14T15:53:31.044(UTC-07:00),26590,44897
1686783211066,2023-06-14T15:53:31.066(UTC-07:00),26602,44891
1686783211088,2023-06-14T15:53:31.088(UTC-07:00),26617,44892
1686783211110,2023-06-14T15:53:31.110(UTC-07:00),26628,44900
1686783211132,2023-06-14T15:53:31.132(UTC-07:00),26632,44911
1686783211154,2023-06-14T15:53:31.154(UTC-07:00),26630,44921
1686783211176,2023-06-14T15:53:31.176(UTC-07:00),26621,44922
1686783211198,2023-06-14T15:53:31.198(UTC-07:00),26607,44914
1686783211220,2023-06-14T15:53:31.220(UTC-07:00),26587,44894
1686783211242,2023-06-14T15:53:31.242(UTC-07:00),26566,44867
1686783211264,2023-06-14T15:53:31.264(UTC-07:00),26549,44840
1686783211286,2023-06-14T15:53:31.286(UTC-07:00),26542,44821
1686783211308,2023-06-14T15:53:31.308(UTC-07:00),26546,44817
1686783211330,2023-06-14T15:53:31.330(UTC-07:00),26556,44826
1686783211352,2023-06-14T15:53:31.352(UTC-07:00),26566,44842
1686783211374,2023-06-14T15:53:31.374(UTC-07:00),26570,44858
1686783211396,2023-06-14T15:53:31.396(UTC-07:00),26568,44868
1686783211418,2023-06-14T15:53:31.418(UTC-07:00),26563,44873
1686783211440,2023-06-14T15:53:31.440(UTC-07:00),26559,44873
1686783211462,2023-06-14T15:53:31.462(UTC-07:00),26560,44873
1686783211484,2023-06-14T15:53:31.484(UTC-07:00),26564,44875
1686783211506,2023-06-14T15:53:31.506(UTC-07:00),26569,44879
1686783211528,2023-06-14T15:53:31.528(UTC-07:00),26575,44885
1686783211551,2023-06-14T15:53:31.551(UTC-07:00),26579,44892
1686783211567,2023-06-14T15:53:31.567(UTC-07:00),26577,44893
1686783211584,2023-06-14T15:53:31.584(UTC-07:00),26571,44886
1686783211601,2023-06-14T15:53:31.601(UTC-07:00),26562,44871
1686783211618,2023-06-14T15:53:31.618(UTC-07:00),26562,44854
1686783211635,2023-06-14T15:53:31.635(UTC-07:00),26579,44846
1686783211652,2023-06-14T15:53:31.652(UTC-07:00),26613,44853
1686783211669,2023-06-14T15:53:31.669(UTC-07:00),26645,44872
1686783211686,2023-06-14T15:53:31.686(UTC-07:00),26654,44890
1686783211702,2023-06-14T15:53:31.702(UTC-07:00),26633,44900
1686783211719,2023-06-14T15:53:31.719(UTC-07:00),26595,44903
1686783211736,2023-06-14T15:53:31.736(UTC-07:00),26560,44905
1686783211753,2023-06-14T15:53:31.753(UTC-07:00),26540,44909
1686783211770,2023-06-14T15:53:31.770(UTC-07:00),26537,44915
1686783211787,2023-06-14T15:53:31.787(UTC-07:00),26543,44920
1686783211804,2023-06-14T15:53:31.804(UTC-07:00),26552,44921
1686783211821,2023-06-14T15:53:31.821(UTC-07:00),26558,44918
1686783211837,2023-06-14T15:53:31.837(UTC-07:00),26561,44912
1686783211854,2023-06-14T15:53:31.854(UTC-07:00),26561,44905
1686783211871,2023-06-14T15:53:31.871(UTC-07:00),26559,44897
1686783211888,2023-06-14T15:53:31.888(UTC-07:00),26556,44892
1686783211905,2023-06-14T15:53:31.905(UTC-07:00),26553,44889
1686783211922,2023-06-14T15:53:31.922(UTC-07:00),26547,44886
1686783211939,2023-06-14T15:53:31.939(UTC-07:00),26540,44883
1686783211956,2023-06-14T15:53:31.956(UTC-07:00),26532,44877
1686783211972,2023-06-14T15:53:31.972(UTC-07:00),26525,44868
1686783211989,2023-06-14T15:53:31.989(UTC-07:00),26521,44859
1686783212006,2023-06-14T15:53:32.006(UTC-07:00),26521,44853
1686783212023,2023-06-14T15:53:32.023(UTC-07:00),26524,44852
1686783212040,2023-06-14T15:53:32.040(UTC-07:00),26528,44857
1686783212057,2023-06-14T15:53:32.057(UTC-07:00),26531,44864
1686783212074,2023-06-14T15:53:32.074(UTC-07:00),26533,44872
1686783212091,2023-06-14T15:53:32.091(UTC-07:00),26533,44877
1686783212112,2023-06-14T15:53:32.112(UTC-07:00),26532,44880
1686783212134,2023-06-14T15:53:32.134(UTC-07:00),26531,44881
1686783212155,2023-06-14T15:53:32.155(UTC-07:00),26532,44882
1686783212177,2023-06-14T15:53:32.177(UTC-07:00),26533,44883
1686783212198,2023-06-14T15:53:32.198(UTC-07:00),26536,44886
1686783212220,2023-06-14T15:53:32.220(UTC-07:00),26538,44889
1686783212241,2023-06-14T15:53:32.241(UTC-07:00),26540,44893
1686783212263,2023-06-14T15:53:32.263(UTC-07:00),26541,44896
1686783212285,2023-06-14T15:53:32.285(UTC-07:00),26541,44898
1686783212306,2023-06-14T15:53:32.306(UTC-07:00),26541,44899
1686783212328,2023-06-14T15:53:32.328(UTC-07:00),26540,44899
1686783212349,2023-06-14T15:53:32.349(UTC-07:00),26541,44897
1686783212371,2023-06-14T15:53:32.371(UTC-07:00),26545,44895
1686783212392,2023-06-14T15:53:32.392(UTC-07:00),26553,44897
1686783212414,2023-06-14T15:53:32.414(UTC-07:00),26568,44904
1686783212436,2023-06-14T15:53:32.436(UTC-07:00),26592,44919
1686783212457,2023-06-14T15:53:32.457(UTC-07:00),26622,44942
1686783212479,2023-06-14T15:53:32.479(UTC-07:00),26653,44968
1686783212500,2023-06-14T15:53:32.500(UTC-07:00),26678,44992
1686783212522,2023-06-14T15:53:32.522(UTC-07:00),26688,45006
1686783212543,2023-06-14T15:53:32.543(UTC-07:00),26683,45008
1686783212565,2023-06-14T15:53:32.565(UTC-07:00),26668,44999
1686783212586,2023-06-14T15:53:32.586(UTC-07:00),26653,44986
1686783212608,2023-06-14T15:53:32.608(UTC-07:00),26646,44973
1686783212630,2023-06-14T15:53:32.630(UTC-07:00),26646,44965
1686783212651,2023-06-14T15:53:32.651(UTC-07:00),26650,44955
1686783212673,2023-06-14T15:53:32.673(UTC-07:00),26652,44940
1686783212694,2023-06-14T15:53:32.694(UTC-07:00),26648,44916
1686783212716,2023-06-14T15:53:32.716(UTC-07:00),26636,44884
1686783212737,2023-06-14T15:53:32.737(UTC-07:00),26621,44851
1686783212759,2023-06-14T15:53:32.759(UTC-07:00),26608,44826
1686783212781,2023-06-14T15:53:32.781(UTC-07:00),26603,44817
1686783212799,2023-06-14T15:53:32.799(UTC-07:00),26611,44826
1686783212818,2023-06-14T15:53:32.818(UTC-07:00),26635,44847
1686783212837,2023-06-14T15:53:32.837(UTC-07:00),26669,44870
1686783212856,2023-06-14T15:53:32.856(UTC-07:00),26707,44887
1686783212874,2023-06-14T15:53:32.874(UTC-07:00),26740,44898
1686783212893,2023-06-14T15:53:32.893(UTC-07:00),26761,44906
1686783212912,2023-06-14T15:53:32.912(UTC-07:00),26766,44915
1686783212931,2023-06-14T15:53:32.931(UTC-07:00),26756,44920
1686783212950,2023-06-14T15:53:32.950(UTC-07:00),26736,44919
1686783212968,2023-06-14T15:53:32.968(UTC-07:00),26710,44912
1686783212987,2023-06-14T15:53:32.987(UTC-07:00),26686,44902
1686783213006,2023-06-14T15:53:33.006(UTC-07:00),26668,44898
1686783213025,2023-06-14T15:53:33.025(UTC-07:00),26658,44903
1686783213043,2023-06-14T15:53:33.043(UTC-07:00),26658,44918
1686783213062,2023-06-14T15:53:33.062(UTC-07:00),26664,44938
1686783213081,2023-06-14T15:53:33.081(UTC-07:00),26674,44957
1686783213100,2023-06-14T15:53:33.100(UTC-07:00),26682,44968
1686783213119,2023-06-14T15:53:33.119(UTC-07:00),26683,44965
1686783213137,2023-06-14T15:53:33.137(UTC-07:00),26675,44948
1686783213156,2023-06-14T15:53:33.156(UTC-07:00),26660,44919
1686783213175,2023-06-14T15:53:33.175(UTC-07:00),26643,44882
1686783213194,2023-06-14T15:53:33.194(UTC-07:00),26630,44843
1686783213212,2023-06-14T15:53:33.212(UTC-07:00),26629,44807
1686783213231,2023-06-14T15:53:33.231(UTC-07:00),26642,44780
1686783213250,2023-06-14T15:53:33.250(UTC-07:00),26665,44770
1686783213269,2023-06-14T15:53:33.269(UTC-07:00),26691,44782
1686783213288,2023-06-14T15:53:33.288(UTC-07:00),26710,44812
1686783213306,2023-06-14T15:53:33.306(UTC-07:00),26715,44848
1686783213325,2023-06-14T15:53:33.325(UTC-07:00),26705,44879
1686783213344,2023-06-14T15:53:33.344(UTC-07:00),26684,44898
1686783213363,2023-06-14T15:53:33.363(UTC-07:00),26660,44906
1686783213382,2023-06-14T15:53:33.382(UTC-07:00),26643,44909
1686783213404,2023-06-14T15:53:33.404(UTC-07:00),26637,44915
1686783213426,2023-06-14T15:53:33.426(UTC-07:00),26643,44929
1686783213448,2023-06-14T15:53:33.448(UTC-07:00),26657,44951
1686783213470,2023-06-14T15:53:33.470(UTC-07:00),26671,44976
1686783213492,2023-06-14T15:53:33.492(UTC-07:00),26682,44997
1686783213514,2023-06-14T15:53:33.514(UTC-07:00),26686,45011
1686783213536,2023-06-14T15:53:33.536(UTC-07:00),26685,45016
1686783213558,2023-06-14T15:53:33.558(UTC-07:00),26680,45012
1686783213580,2023-06-14T15:53:33.580(UTC-07:00),26668,44992
1686783213602,2023-06-14T15:53:33.602(UTC-07:00),26646,44950
1686783213624,2023-06-14T15:53:33.624(UTC-07:00),26615,44881
1686783213646,2023-06-14T15:53:33.646(UTC-07:00),26580,44791
1686783213668,2023-06-14T15:53:33.668(UTC-07:00),26551,44702
1686783213690,2023-06-14T15:53:33.690(UTC-07:00),26541,44642
1686783213712,2023-06-14T15:53:33.712(UTC-07:00),26552,44629
1686783213734,2023-06-14T15:53:33.734(UTC-07:00),26578,44660
1686783213756,2023-06-14T15:53:33.756(UTC-07:00),26608,44717
1686783213778,2023-06-14T15:53:33.778(UTC-07:00),26629,44773
1686783213800,2023-06-14T15:53:33.800(UTC-07:00),26638,44809
1686783213822,2023-06-14T15:53:33.822(UTC-07:00),26635,44822
1686783213844,2023-06-14T15:53:33.844(UTC-07:00),26628,44820
1686783213866,2023-06-14T15:53:33.866(UTC-07:00),26623,44814
1686783213888,2023-06-14T15:53:33.888(UTC-07:00),26621,44812
1686783213910,2023-06-14T15:53:33.910(UTC-07:00),26623,44814
1686783213932,2023-06-14T15:53:33.932(UTC-07:00),26624,44818
1686783213954,2023-06-14T15:53:33.954(UTC-07:00),26624,44820
1686783213976,2023-06-14T15:53:33.976(UTC-07:00),26622,44817
1686783213998,2023-06-14T15:53:33.998(UTC-07:00),26617,44811
1686783214020,2023-06-14T15:53:34.020(UTC-07:00),26612,44804
1686783214042,2023-06-14T15:53:34.042(UTC-07:00),26609,44799
1686783214064,2023-06-14T15:53:34.064(UTC-07:00),26607,44796
1686783214086,2023-06-14T15:53:34.086(UTC-07:00),26607,44795
